shipment_id,region,transport_mode,shipment_volume_kg,distance_km,transport_cost,delivery_time_days,estimated_delivery_days,late_flag,fuel_cost,customer_satisfaction
3132,Central,Sea,174.20731715553612,386.01445147246284,996.7219533334342,10.821718412594135,8.569460335753423,1,20.0,3.91989949042982
3133,Central,Sea,137.8541443488682,331.02294904916243,493.8231334307667,6.467121289894925,7.505195462425238,0,20.0,4.320113756692796
3134,East,Road,76.35704443679529,407.8573729253894,1247.414881246976,5.788194553400169,6.033321775942613,0,96.38486784226714,4.350753939889705
3135,North,Air,30.660386259546502,372.04292753226036,2295.7077033512173,4.031887896803253,3.1432566629132337,1,146.7692789480289,4.759630140824801
3136,West,Road,82.9546881223689,421.3233419356069,1902.563413608108,7.148829199509611,6.1142118636859015,1,171.6196235152147,4.765690786251782
3137,West,Road,144.4534209225631,146.34229180882807,852.2766169506917,3.780752168529256,3.9621880969379255,0,29.323688378525706,4.485440862815157
3138,West,Road,217.7964291611099,250.66622382203462,1350.2040923873915,5.218192500008168,4.596757882949404,1,81.92244189560891,4.379614285673579
3139,East,Road,74.20849683674706,966.8497039888052,3450.9321116528517,9.353891332831978,11.89842201003425,0,215.98598855210207,2.4995557554183234
3140,North,Air,118.7015521681987,247.54581757482887,2472.7808668120138,4.601733171560688,6.667448517310806,0,175.7911812518511,4.323754298440307
3141,South,Rail,119.60271488272593,347.1527870001447,1079.7244718533345,7.283900047940526,7.430155223770449,0,46.96484583741533,3.932982613070089
3142,Central,Sea,153.48557576907615,435.89014343738404,1033.9332618771616,10.098800369352935,11.034222125500447,0,20.0,3.4063122626996916
3143,East,Rail,85.42159944178967,339.82890713369653,984.6046216311238,4.780047336298242,4.759586945121783,1,52.152602306650074,4.4615646032052645
3144,East,Road,173.72233582595675,263.19449858379727,857.0721104385784,5.244571551643286,5.270288695247268,0,129.44004034964703,4.7815218847193695
3145,South,Rail,71.97929478809806,691.3220458332058,1767.1215949210264,8.30553514308318,7.849036296441534,1,95.80049327390977,4.384515113432118
3146,South,Sea,189.0026891674451,193.65364428102163,584.990740802946,6.181450772496547,4.20101100485519,1,34.832787187750526,5.0
3147,Central,Rail,77.075875935508,99.68790209351009,150.0,5.75384230822663,7.37819005276908,0,52.055830572220096,4.720739975659241
3148,West,Air,66.77946856384094,878.1713568828424,5430.444450366328,6.946757699795889,5.169925375632752,1,329.251765892143,1.3688476203005115
3149,West,Sea,249.30336982169726,164.3031841189956,654.1854582679471,8.655812430465101,9.398092521707705,0,36.34925926823026,4.166793180124534
3150,East,Road,49.4981185358584,608.4536317468336,2242.698854615298,4.789969868396427,4.484756863756893,1,157.05147024692496,4.75813406742802
3151,West,Rail,139.00948955171998,295.34806833026687,945.8791208351762,9.10106811668597,12.451577334388956,0,28.906835648128435,4.391504666738303
3152,South,Air,154.60453274583082,1008.9221182880221,6677.525613285211,7.833450672817195,9.631954060135863,0,481.20826507736825,1.0
3153,West,Sea,187.32425090985083,323.4307796028791,617.6764961219409,7.44552667185959,7.067837742528639,1,48.56317316136946,4.328738582574794
3154,East,Road,109.79902937469302,267.27130533483387,1078.0318537240764,5.710483334704027,6.627757169637894,0,56.814919566268834,5.0
3155,East,Road,106.57718521483247,676.6202060417487,2409.0886350698534,8.286084711144227,6.087204122607657,1,163.6347720908287,3.9227735682757103
3156,West,Rail,77.09186635171974,850.6695672247021,2165.410181589972,8.801962394127834,8.530571825143381,1,164.82141388665823,3.861277201017818
3157,Central,Road,139.4360728055937,1088.908290913308,3862.1788310543006,13.321826420058825,12.722230610918098,1,314.03154919451606,1.1943535755668353
3158,North,Rail,187.5017840410475,74.24633629934067,321.05857022003966,4.975102655412719,7.568292530460648,0,36.047268358111026,4.065643098128664
3159,Central,Road,100.82325061099397,104.92183378572345,645.8008096950015,5.423827882373403,4.55763952703268,1,20.0,4.932802934269376
3160,South,Road,92.87083921784199,187.21248826266606,812.3888307456605,4.777287385379084,4.912402337482124,0,36.76301503942818,5.0
3161,East,Road,40.81199029971091,183.7623786357661,699.6230204476875,6.516806013363602,8.69130054205428,0,39.574686748878314,4.049344522923483
3162,North,Road,58.66974719629425,275.7831532173484,1097.3510465509942,4.81704463948537,4.664713665894036,1,28.294995318280243,4.904747294518798
3163,South,Road,105.4825921665003,392.7494024698647,1808.3782685959682,5.193421884850284,6.17012102382072,0,136.3335050705693,4.553606633945118
3164,East,Road,31.96352958594956,430.37934131600144,1443.0019862020315,6.865134024424744,9.11556707596169,0,90.66752364635312,4.289387117903854
3165,North,Road,55.66801022324448,544.6536251327663,1908.4603783541975,7.234592287801955,7.517354516440442,0,117.58114196055836,3.3604374528102854
3166,East,Road,74.86633889350047,241.46764088789746,801.7377133824157,7.586867878094838,7.157105851681594,1,52.88728528764338,4.040637230367301
3167,Central,Road,46.483381841364206,358.3992465109642,1098.1395329623615,6.145298428010046,8.177472253959737,0,23.583069658752052,4.021641354754688
3168,North,Road,56.55692697944262,364.85221921689515,1125.876245884133,4.502063884003894,5.280414878059391,0,157.75926093147854,5.0
3169,West,Rail,144.59402680638465,384.1902721396695,886.6789653530759,6.243989860024573,6.626297797939041,0,53.40755732613593,4.644843438624068
3170,South,Air,83.91051706285656,273.57146207499477,2036.8529629713735,4.105570719312659,5.069697467569632,0,162.61307816954042,4.809673630760972
3171,West,Road,123.76537927683937,436.3473053978421,1983.8931785029934,6.421399158828813,6.8022383617408275,0,106.56947717024585,4.4102005345175135
3172,South,Road,72.96555402688665,193.625042460061,686.4793082316671,4.382463604117,0.8497043391624652,1,51.55628618500382,4.375330859981201
3173,North,Rail,118.29058804672937,1162.7384953754297,2743.510655120474,9.306313206352282,8.61432093943462,1,222.70419171065558,3.132851572247306
3174,North,Road,99.67664531992705,214.62706172168694,684.2510404593268,5.63206716474861,6.892528430182266,0,20.0,5.0
3175,North,Sea,138.25594207261463,491.35508698874173,961.1178608361166,10.885551734747466,8.707915612416171,1,68.62367791580536,3.549672767640772
3176,North,Rail,147.79285581126888,307.7418493580561,819.2241592680899,6.792451757100527,7.281503493915773,0,24.314662762261325,3.4940612493454295
3177,West,Road,50.76114192288184,276.0749197279803,987.3301958173123,5.8951934645093,8.98017248050674,0,68.153017381501,4.595074251777064
3178,Central,Road,61.73388980476971,142.21447191778515,589.1957211096095,5.7044042542607265,6.634019631901731,0,61.08649226136134,4.8703713617441045
3179,Central,Road,67.58619712964371,267.20677297552663,1028.1722219198825,4.5756455595772705,3.657776819700506,1,63.01670134211055,4.956065272896841
3180,West,Road,63.82760498313911,324.62835923244467,1420.8544470497598,6.080657623997906,7.130000069494919,0,23.939908990510915,4.7173426217033265
3181,North,Road,91.28531152496268,260.8506485428805,1390.229721067366,4.637894946532709,1.6553537056169967,1,26.11420574883587,5.0
3182,South,Road,63.9273329963041,589.2728812250758,2361.4092065713485,7.701897957407608,8.250884230269461,0,76.25184479325326,4.342629112294441
3183,South,Air,80.15667492007336,1126.2479359683973,7102.518582065816,6.5096623506171545,10.330105443467314,0,497.15339935871685,1.0
3184,South,Road,147.85728785853536,362.91659965582306,1510.1003929168792,6.131310137029849,7.8051526108860845,0,151.07733295448608,5.0
3185,East,Road,154.04506078375795,529.9409679162978,2023.8630494874435,7.616080057836956,8.11754464542189,0,141.38904960219116,3.9943070090963966
3186,East,Rail,45.65922843461589,850.3302814984135,2151.988765813199,7.667557504039607,8.573708712437274,0,118.66119759187393,3.990815764260623
3187,South,Road,109.53594404149726,189.58693342425715,754.3857905033468,6.382894824426169,9.358854568268242,0,53.60849867897666,4.8061282358311495
3188,South,Road,27.76219203900154,1202.9870595478922,3701.9031677595585,7.355656395199055,6.171648870371559,1,290.66910332140117,2.330797094879558
3189,Central,Road,113.17669993281223,161.1935210672639,435.592746539042,6.0283684348039515,6.4865671104258995,0,54.36977780183195,4.500700622330582
3190,West,Road,136.44330457585198,379.6975805278995,1672.679696426626,8.614118154572964,10.56555860723576,0,54.640624516908034,3.7993780626439073
3191,South,Sea,149.35104906448737,588.9930290083208,1191.88536595843,10.548617109797629,7.331192310032459,1,60.400784868750236,3.1706811961702543
3192,Central,Road,156.0478578387056,1037.7192837941182,3436.5455093051146,10.184410142742648,12.066393988713637,0,235.92959696962643,2.5385756418578485
3193,Central,Road,59.24671305253896,377.4765154524189,1666.8997930633736,5.902392441071935,6.186566588724892,0,92.21254259226268,4.717778263822321
3194,South,Road,144.1944674397942,406.4006500090155,1488.7111364251164,6.582723417228935,7.159032225043654,0,100.93425733599416,4.322917789387441
3195,South,Road,134.725894827675,1096.47544571133,4002.8851210710536,8.035402650032166,8.451494139288128,0,314.50127183907205,2.950904614527537
3196,East,Road,39.401101513588344,142.9947319535052,461.364688353466,4.15262611941233,7.819352525667587,0,27.593594836196445,4.511248682898727
3197,Central,Air,72.41001601000954,197.55471352713639,1686.7252501654962,7.642826625969908,7.934522054720364,0,146.40555569986088,3.9217742035607417
3198,Central,Sea,115.5630918407325,171.41757286258095,611.2657204731063,9.731532245193069,12.344339634119699,0,29.495350703497266,4.234358315282825
3199,North,Road,47.14752376569858,187.74450364444246,674.1408208465431,5.61953664096618,5.318333496407255,1,102.84158140266504,4.632213023913483
3200,South,Road,158.50157394787396,208.36704797639877,785.1114200270663,4.078301648243782,2.324559099921083,1,20.0,5.0
3201,East,Rail,147.87551894959662,846.8162381934005,2180.3079591360656,10.705994068212918,13.111337770623596,0,155.73222222679303,3.6773225783339254
3202,East,Road,63.55406600406546,1020.7755443953167,3239.4961129941266,11.234521645428318,12.113845800962485,0,278.6551664247639,2.6027283385632507
3203,North,Road,28.7310063846248,486.6431175455266,1380.9859054290912,7.159482143920285,6.5118503697001024,1,89.66939201958569,4.0874309602695424
3204,Central,Road,34.495814512954865,718.7081718750097,2068.2803989165764,8.466315651397588,6.70804752581489,1,191.94637434210676,4.051346418808468
3205,West,Road,80.78250164539708,646.473527137575,2280.9411168655406,5.403100711320749,9.858029660808835,0,165.36123838181638,4.940311805805559
3206,Central,Road,162.4413070147535,380.4362326883667,1143.3167012607514,5.070012257932064,5.44984793316167,0,135.78232919294663,5.0
3207,Central,Air,127.29631687313228,694.0459615673793,4782.91264843111,5.461638114326695,6.950751392942388,0,244.23576622544084,2.092368229020024
3208,West,Air,82.37445170697566,621.6426719255111,4304.829046902094,3.3454189531050496,2.7671465717150343,1,242.57897766671076,2.402234467436339
3209,East,Road,82.47729234691316,578.4417685360643,1766.912940714634,6.877334046971477,7.812910457225688,0,152.28553325208952,4.697902512831861
3210,West,Road,100.40398904000648,402.7477572804966,1280.7596634316008,5.213136068140946,8.555283638930614,0,99.74277249621234,5.0
3211,North,Sea,228.86191507896459,429.21519636831516,1123.5428574714128,9.84062444485316,10.14498970017885,0,52.4644659082042,4.6065371797954375
3212,West,Road,52.54062634429026,340.3405960825216,773.603315285174,6.338573271787326,6.770246321804263,0,83.12124364991209,4.712215398324841
3213,North,Air,99.51828181245936,121.0582104366205,1346.5739771729116,4.988772026261347,8.68762258473999,0,37.90473625047652,4.822945785394229
3214,West,Road,45.81356793077977,364.53143257638493,1226.7145724992665,4.8928203907201535,2.1095540547247023,1,65.95449465348702,4.428645574947553
3215,South,Road,95.74222464888648,393.5421975752214,1746.8806403209173,7.233942369212966,6.400001045412754,1,67.99202124082076,3.891344069564887
3216,North,Road,81.83535129936432,212.5138592552233,1190.996854395632,4.6790496136418,5.171804129322012,0,46.24963726794764,5.0
3217,North,Air,36.392399432315194,278.28515976438695,1982.9393899507816,4.199332443602528,4.185124463351371,1,92.0655402327028,4.8585074467890745
3218,North,Road,100.43171438713402,599.3271965767555,2006.4630994163178,5.700735011037973,7.122262661694371,0,169.2893364721714,5.0
3219,West,Road,67.73651404991294,671.8482591578912,2318.078199888617,7.0735742776531065,7.75941749132904,0,143.43940371334895,4.005184334249846
3220,West,Road,72.24808502649104,129.14159269102515,786.4131453680748,4.734896889575443,4.456131488546329,1,20.0,4.749207412154458
3221,East,Air,55.57569957660719,241.724630061438,1942.9022953284339,3.7447926981333364,6.016999219518252,0,97.12349971496626,5.0
3222,North,Sea,174.57930819537125,637.5866437603321,833.6860823319423,9.76985307103154,9.292561378557508,1,83.76257932938367,4.024322685148261
3223,North,Sea,171.41200475924705,167.00293155735443,352.45658665972866,7.176885970315395,9.018698693258491,0,20.0,4.616790928842199
3224,North,Sea,204.26942527660907,349.11845415027915,1053.1562989932945,7.153052724063974,6.955912030601744,1,55.64443770495386,4.286691210301772
3225,North,Road,105.86915725311357,169.15215231525232,577.0895639393786,3.8387527717122385,4.7145650593750075,0,24.147517762369148,4.991430759957542
3226,Central,Road,55.906541975218516,213.1653970517422,922.7064584370851,5.415774913876046,8.777098523787307,0,75.36746384722494,5.0
3227,South,Road,127.45912784999287,477.93560566259544,1947.9937841967715,4.733639744626568,4.678480623986477,1,141.11864537719998,4.563427510391031
3228,South,Road,142.43348993107207,571.3972908274417,2222.759598041321,7.630552012122358,10.134160840776754,0,162.79999348813624,4.522836292197936
3229,North,Air,59.97546967803565,750.838739618781,4880.288941481819,6.102732864608692,5.1209812974779965,1,265.29806366341313,2.973446431652851
3230,South,Air,74.91701942835257,2340.097307969302,14005.40457024472,11.621019836131662,11.374963085045687,1,981.6465225346694,1.0
3231,East,Road,66.87090742184093,335.9494592627827,1012.2404143338437,4.289726544182548,4.608149133112627,0,50.40750964496334,4.746674272960928
3232,West,Rail,124.52915619821299,347.26749505168164,1384.3581911900296,6.506880007222675,6.892777203871436,0,56.37601279215674,4.369345245733578
3233,South,Sea,137.34291747549543,873.5195719886037,1165.4848152884924,10.314120908248979,12.595429956263727,0,116.54704896465616,4.028712459761507
3234,North,Road,123.09973634183147,790.1271613183287,2782.668130290262,5.372435114761438,7.144639283847837,0,180.7410105873868,3.6527414160428715
3235,South,Road,50.78080419933357,541.4089925141615,1769.3568248113186,5.483714117158948,8.914657374574404,0,140.87652224652038,5.0
3236,South,Road,71.55079950874494,295.8263689502311,1382.8250540947486,3.577074949612115,5.060743198758862,0,80.10166591359788,5.0
3237,North,Road,104.08720544975442,615.1910310543306,2193.701510619375,8.981050471798644,13.252461485199408,0,153.44789272485718,3.373717190711848
3238,Central,Road,89.5200340601632,259.1287807145339,902.559410828444,5.692714119267077,8.347408511502675,0,20.0,4.646352910524712
3239,West,Road,91.75689547710962,247.51216974363072,942.8719839297814,6.05825159248046,7.014270497885381,0,56.23317022525693,4.689739890644748
3240,East,Road,47.76830932188062,454.983531225891,1757.861639757025,6.38637388903803,9.471116343855796,0,139.56883708939557,4.183013332131662
3241,South,Sea,162.22540864251528,1458.188785661841,2537.363137591615,14.95288502860197,16.16479756993635,0,140.07224845395632,1.8365508278419753
3242,East,Road,139.41818003325446,315.905262713899,1434.8919359462739,5.307898407416185,6.802932562929768,0,74.90737721803286,5.0
3243,East,Road,120.02906621146462,394.77274530382346,1550.0280395009702,5.497127406099401,6.108015850665936,0,117.01395554979347,4.935454397362468
3244,West,Sea,155.5826222495723,136.4135271997306,374.98767303949177,8.514077008085824,8.91691019629653,0,58.941176829055294,3.724219666870312
3245,West,Road,88.73680997909324,210.99593717590534,777.9484884445135,4.2360889834574955,3.8619746979341034,1,74.34339766555364,4.845829587754568
3246,North,Road,97.19683071024141,481.3260077758707,1844.298738400398,5.837297207672078,5.53156977102219,1,153.2101581359433,5.0
3247,East,Air,157.00338428738763,518.7547602147653,4163.770238642654,4.784333569761452,3.8909234227840055,1,203.39085866695336,3.284831269476247
3248,South,Road,69.42953451465952,1341.3040944127265,4114.413459967771,8.463184604702114,9.158731131306888,0,324.4827064759621,2.0581299183511574
3249,Central,Air,119.13112870055875,192.41757228302072,1572.547860864979,2.887499484639684,1.6856435491173625,1,84.96582615693565,5.0
3250,West,Road,89.418011991135,415.565072084838,1507.2511030197672,5.750422194651202,6.51839273047081,0,135.211749616684,4.391994859496206
3251,East,Road,139.24564078883265,282.96524460728443,1257.3853736703127,4.549707720963918,4.858404301999008,0,42.11411224422423,5.0
3252,North,Road,146.05616670666336,457.1593377329585,1796.6602754040946,4.454240519196631,2.917832752815638,1,100.33612794192602,4.821721804841487
3253,West,Road,92.24198604231684,268.33958159439266,1188.9475781653798,4.6106325520669635,6.778022733898475,0,101.73676201831304,4.668077669154325
3254,North,Air,63.776072082884035,123.11566805801571,1076.944334542488,2.163800461521117,3.2239192641570935,0,64.12479329715185,4.754434386143087
3255,South,Rail,172.26153576050353,576.6854463266309,1854.980995224573,8.64028560610803,8.962169735143272,0,73.30315795211405,4.566870495581643
3256,North,Sea,167.77716923193287,234.58335069889532,974.7352500285193,10.521756474970765,9.871263888278252,1,89.334936346517,3.169859719992002
3257,West,Air,42.753443484354726,326.4190687230437,2332.648645955016,4.833804104093798,5.44907741926173,0,102.23514239306556,4.060931671041945
3258,North,Road,36.8881786178306,397.08412739467775,1308.158327305435,6.731437718226894,8.145026886345532,0,95.61484755098994,4.421454186103673
3259,South,Air,87.98784679544619,373.7091453080337,2257.764553869976,5.174837309266571,5.937595680908949,0,199.0220936677049,4.326933267894099
3260,Central,Rail,53.240412349264844,55.13101824162379,194.72008754050273,6.920430254885879,8.073225720764475,0,66.4372832844446,4.672134261867822
3261,North,Rail,102.49655070145882,134.93935630923073,592.1107773712599,7.634941966238931,10.784832191882906,0,48.0439825408823,4.126800732433151
3262,East,Air,141.88841378988752,317.32555366302876,2844.1813434376118,5.971642550209809,4.085349830857159,1,137.8293518051693,3.4548485682522028
3263,South,Road,154.40580857074175,1698.483012136105,5564.860479413307,10.762671541717358,6.91028324960645,1,440.3125948585536,1.0
3264,North,Road,141.9320148308221,207.18457670443186,965.7109646350607,4.297359632120244,3.7831778108506215,1,36.90713981511049,4.955394432928553
3265,West,Rail,123.87421080273367,297.98488813293545,1257.7360348725213,7.668649218667252,4.961437388250284,1,20.0,3.686558130192533
3266,North,Road,55.66667994844944,910.9942049322739,2826.642111473655,6.206760661810281,5.95591586987315,1,232.01333394771387,3.663568496994619
3267,East,Road,149.05865729154652,600.5925539524034,1916.2653785185512,8.234415381618287,8.054674534752584,1,139.14293722627866,4.271701557045864
3268,East,Rail,130.51839552702984,500.412786093131,968.1632583222465,8.756724953644294,14.229142985779717,0,77.19781232492541,4.206902423170379
3269,West,Road,41.920490280817184,411.1722986493287,1624.199016051601,4.119787084684117,4.902791578860882,0,65.74883207770034,4.974386160103324
3270,West,Road,91.37565406266135,110.26714160969867,360.1134911385532,3.7691767599161157,0.30736596370800395,1,26.56701706374527,4.882197101564033
3271,South,Road,137.9788445702429,136.0681112997413,694.3280707824141,3.2184622840995663,2.094033593190555,1,43.58876864562879,4.7788229936929225
3272,North,Rail,60.703646351383135,209.5844259622296,806.709574504838,9.363085053769016,11.911863345962303,0,100.19681761281421,4.15706059026011
3273,West,Road,80.68955731243372,293.1617062059887,1428.6803046036264,4.775539682334779,7.0538865927425425,0,44.16993956036829,4.744490583886884
3274,East,Air,163.3516601326714,832.5998310219239,5845.038075082414,6.4819428827808006,7.36313457031975,0,368.88086093706494,1.4074523569157975
3275,Central,Road,88.6277428579901,388.0797562355166,1276.849228821581,5.966375262482019,6.330713856078457,0,77.92672492188038,4.511506731705017
3276,Central,Road,47.97589131997865,251.27024360286293,1029.2325439890844,4.906677514178233,6.966520969025757,0,20.0,5.0
3277,Central,Road,130.655513965769,316.62391069144394,1114.7890804209885,8.753123708067776,12.341705132357177,0,51.56300636171733,4.127090428545414
3278,East,Rail,148.9540205246253,928.5201924670392,2337.9242908266488,10.562056584781228,7.28351810316585,1,210.87236220417591,3.4029754565283667
3279,South,Road,95.53280376871281,412.85454751660467,1294.2347654735177,5.828883321036862,5.044775560094999,1,73.4102118038288,5.0
3280,West,Sea,128.91264338293757,586.4344007568947,962.2350058031942,8.090171470370151,7.540579161689486,1,64.37225617698199,3.8724116243780293
3281,East,Sea,181.8924486824386,277.4126711956255,1188.2799754479643,10.96598077037707,10.95626068080066,1,102.71927193880114,3.3701895278682175
3282,North,Air,119.15944617280456,108.55730243828522,1587.2268408322063,4.54620812814395,6.711500194813683,0,81.27677238846209,4.882064841530618
3283,Central,Sea,121.76733829325211,581.3103108391297,973.1203468145096,11.7934202396569,10.02190143510229,1,67.50224130981566,2.7103631859981285
3284,Central,Road,99.93760018762481,468.70531651432475,1647.2618760585256,6.387812799431656,4.167569413843617,1,115.91671536688568,3.914983564578529
3285,East,Road,76.91868806656647,712.6888960023657,2575.0781402797024,7.666364336208501,6.786777318954097,1,219.6096282061222,3.7901748979915046
3286,North,Rail,68.18291574502138,401.34925267681746,1010.0097283146249,6.278262208748627,6.580053390674028,0,61.80880342296797,5.0
3287,South,Rail,113.82117840184394,1831.8835539720958,4454.390598699658,11.403356230307118,13.110230841238003,0,319.38952520126475,1.6270699765192014
3288,Central,Air,70.42770085812029,206.00485142123907,1408.6467366675633,3.7876927240535867,4.571366644694666,0,56.365863658748566,5.0
3289,Central,Rail,117.99808230611082,187.42629321753358,694.5818669352203,6.370298369493243,9.418298035536996,0,20.0,4.090319304194112
3290,North,Sea,145.95961627609321,337.2650302356072,661.2152303290817,8.158345780121016,13.445887958482594,0,58.33659683414629,3.6659764454071526
3291,North,Road,36.68816181808031,313.6924656936744,1188.6394762457217,3.6621889370662393,4.813239776457529,0,36.954639749820785,5.0
3292,Central,Air,159.05464784528664,334.7388813681186,2947.42963759598,4.164363404932415,6.717275230552795,0,104.17443068153034,4.220896758962936
3293,South,Rail,286.1640255805661,356.4958384179475,1352.593142057836,8.166519837186797,9.818095335023166,0,64.61544758786229,4.299668221487184
3294,East,Rail,106.71043910852222,308.36151087005516,1025.2406560622514,6.992563863029778,7.440729160998608,0,20.0,4.23928621548652
3295,Central,Road,87.90678646509411,266.6263695899276,1130.473959083827,5.224548288756721,5.323568253939111,0,61.31596535065831,4.373198940134453
3296,North,Air,248.30654593768958,199.58790621299374,2427.709035830221,4.382921706848729,6.034233855293763,0,32.93218494800561,4.566284820635126
3297,West,Sea,128.42313956546235,545.459934331797,1037.7017963773123,10.36955112179156,10.994324476007773,0,35.676058102131954,4.2368280877717135
3298,North,Road,63.88218200862623,824.5302778132943,2751.440340088395,9.515443779393305,9.946899942462556,0,237.40407702908266,3.511666396472978
3299,South,Rail,142.9477630556188,2500.0,5711.478065867201,14.730400846943429,14.308685354457221,1,398.76545286341286,1.0
3300,Central,Road,97.89127553557634,482.9765675395324,2164.0840854273315,5.517881285251736,9.369196078706416,0,70.10255861534355,4.297703810175738
3301,East,Sea,218.4962084568883,791.5102027913985,1543.8410934475519,11.20716785157673,12.283087417834118,0,78.99561954792453,3.5974928213404773
3302,Central,Road,115.42472631355288,437.5445621338711,1951.361798697786,6.5346813125096235,6.842759568521762,0,134.60795809993158,4.448862556089642
3303,East,Road,169.61717806127066,601.3529800754352,1902.1690914636902,4.777386294394477,7.2214617759116955,0,157.80747166319864,4.280796638053928
3304,South,Road,103.37260148362384,362.6059037975092,1298.8730414314539,5.931449612660967,8.177700511921604,0,121.58771846406556,4.80203861870158
3305,South,Rail,77.51254344469774,315.00030185518045,869.3544748581812,5.7763495848328,5.669841013030632,1,48.53189583407445,4.80570319317195
3306,South,Road,72.09721883302915,325.737276856084,1516.053632184067,4.236599233482342,2.658348549460414,1,64.48207093820203,4.871967708353855
3307,South,Rail,165.67709940370025,1303.6916876474386,2791.784044288458,11.009667466964943,10.939062530827327,1,218.26148975755956,2.5228486732063233
3308,North,Sea,104.19639230179556,1210.7489607499992,2090.7236423311106,13.474484128807077,11.739992078326566,1,143.90806413684285,2.8817607402494683
3309,South,Air,79.20647017673218,220.45390473526888,1920.3031354536026,1.5036656453672377,4.260214207118153,0,86.53272747774191,4.794829692411185
3310,East,Road,100.90264313932522,525.955693920937,2003.5683432616645,8.944067333266446,5.727971073344958,1,149.27461399089987,3.4904998287015028
3311,West,Sea,181.6782390318844,320.4983065340775,805.449976792122,8.403899963480255,9.046301672877759,0,28.24813960722868,4.022129207318211
3312,West,Rail,95.44704753933141,1218.9326423594603,2915.984925112512,10.925750514948277,11.03705521849518,0,162.51644752537106,2.053019123193065
3313,West,Road,70.07811766868973,175.67887633711268,760.6991868564144,6.512547858445425,6.745875104251112,0,35.9064771540753,4.069011926436407
3314,North,Road,96.06651756401996,796.2911042024551,2614.375360028667,7.238050718112431,9.529874371850116,0,199.10732523947314,3.9326596934623455
3315,North,Road,127.81051257878433,405.5592654439621,1739.781975751818,4.4586983043939075,5.7477041462395935,0,96.01544690501142,4.955841346256691
3316,West,Air,43.57815089647794,113.78078519134003,1023.9146641455835,2.292856278894079,0.018805223434273266,1,20.0,5.0
3317,East,Road,89.8330700250242,1325.159974920074,4224.735905163235,8.90043073550212,12.031420303572487,0,303.97178999430287,2.0598390282669525
3318,North,Road,152.97323412636584,123.35191650620578,818.4293033550781,5.14851081102119,4.050145278922271,1,20.0,4.8565411998575
3319,Central,Air,86.54612039507242,195.7944537598597,1683.5542771155688,4.395385406789407,2.5593122490838107,1,88.04411102638188,4.7462906142025565
3320,West,Rail,144.7004627828729,169.3663868357465,632.0764369518107,5.272708542151469,6.299006937415302,0,53.515725040311025,4.493044229480091
3321,East,Air,168.01630129859916,885.5604828680927,5864.864796674215,7.6150918792431135,4.197786734533801,1,383.952027581115,1.2033633846437568
3322,North,Rail,130.30007837383516,255.66712408069,780.3350317740071,7.569376542363891,10.383561547671174,0,20.0,3.9900988495470364
3323,West,Road,165.51905118866995,178.44382178260122,832.8026287494577,4.685592067328404,2.150488466506258,1,47.572706229756186,4.954270175732769
3324,East,Air,72.62123607068098,566.0210177228115,3846.984174191697,7.030259759360766,7.18393808136268,0,203.64352373948142,2.8039591645714967
3325,West,Road,144.5256628841346,184.85565605318473,852.2253026249839,5.268642604587641,5.008129863909741,1,20.0,4.972239131513416
3326,West,Road,100.66560294284587,514.3152958747328,2353.5327871086615,8.304410915098046,10.699241558367543,0,190.4359692651073,3.771287125877383
3327,Central,Rail,136.99261543360882,481.6756915249423,1095.255973052172,7.359207662160788,9.514835540295845,0,93.76950010594237,4.880525177010176
3328,East,Road,110.03980052570735,447.9345487404438,1455.827411208943,8.690481203685453,7.307064019331837,1,70.67767732948421,4.096075481938626
3329,North,Sea,180.98359757517449,107.13658193457911,456.04172115691796,8.839333122022625,11.84603850521712,0,20.0,4.080442546085889
3330,West,Road,102.92031001893479,809.1875104914769,2853.8371691581697,9.416779739170948,7.765215279064192,1,204.18744565056315,3.3575029023317566
3331,West,Road,194.88473410350332,985.2655992386159,3426.9557901854896,8.724670537010827,9.026803868945894,0,220.06301430542658,2.7857197133601748
3332,West,Sea,192.32583482181587,704.0713841012442,1267.6128568617505,10.567450690632358,11.45450740588823,0,81.99943719689875,3.7821034909769824
3333,North,Rail,180.76863464846306,622.7212725710638,1531.9197530614658,10.389591794244712,12.278274431669885,0,112.55569790115186,3.7486138962574613
3334,North,Rail,94.62020186179929,339.82624487294817,1073.966925426951,8.636216002691219,11.299187373331211,0,20.0,5.0
3335,Central,Road,37.33487606907508,1167.5885573126177,4283.339818012463,8.77745957087877,9.294998863051923,0,204.89231788505032,3.0914005743998736
3336,West,Air,39.23185137330903,154.42981530002646,1030.792405708033,3.840569931939018,1.7478536630373993,1,29.08311233324578,4.831169196828035
3337,Central,Road,45.50390214883316,86.984197986449,558.1655548260852,5.464841452374906,5.060153147028779,1,20.0,4.261606546043331
3338,West,Road,167.44618152839723,855.1168184597518,3319.598999863172,7.380772871792706,5.763546296029684,1,225.02411144948235,3.1844586427101755
3339,East,Road,38.32260808876251,121.55993433300662,575.4375010288143,5.147574851824543,5.864726133269937,0,71.05380219488157,5.0
3340,West,Road,82.61596205870974,776.2622170470592,2713.602323150013,7.700530099302979,7.809487356258526,0,201.32096225241088,3.81775585465267
3341,Central,Rail,253.79212519440108,151.0704487386461,839.0471699577105,3.879027309376535,7.2954933801829585,0,20.0,5.0
